stop_id,stop_name,stop_lat,stop_lon,hour,day_of_week,is_rush_hour,is_weekend,crowd_level_code,crowd_level
32181,Byramangala Circle,12.74986,77.42207,8,4,1,0,2,High
35034,Yarandahalli,12.80848,77.66552,14,1,0,0,0,Low
35034,Yarandahalli,12.80848,77.66552,7,0,1,0,3,Very High
35034,Yarandahalli,12.80848,77.66552,15,1,0,0,1,Medium
24290,Bilikallu,12.97511,77.47988,18,0,1,0,3,Very High
24290,Bilikallu,12.97511,77.47988,9,4,1,0,3,Very High
24290,Bilikallu,12.97511,77.47988,10,3,0,0,0,Low
24732,Kenganahalli Cross,13.04048,77.4269,9,0,1,0,2,High
24732,Kenganahalli Cross,13.04048,77.4269,9,5,1,1,1,Medium
24732,Kenganahalli Cross,13.04048,77.4269,14,2,0,0,0,Low
30214,Budigere,13.13512,77.74753,9,0,1,0,3,Very High
30214,Budigere,13.13512,77.74753,20,1,0,0,0,Low
30214,Budigere,13.13512,77.74753,18,0,1,0,3,Very High
34987,Thirupalya,12.82323,77.6658,18,6,1,1,1,Medium
34987,Thirupalya,12.82323,77.6658,21,3,0,0,1,Medium
34987,Thirupalya,12.82323,77.6658,7,1,1,0,3,Very High
20646,BUC ADM Block,12.95005,77.50086,12,3,0,0,1,Medium
20646,BUC ADM Block,12.95005,77.50086,17,2,1,0,3,Very High
20646,BUC ADM Block,12.95005,77.50086,20,6,0,1,0,Low
30281,Bychapura Appartment,13.22219,77.71777,8,1,1,0,3,Very High
30281,Bychapura Appartment,13.22219,77.71777,7,0,1,0,2,High
30281,Bychapura Appartment,13.22219,77.71777,15,6,0,1,0,Low
33885,Mayasandra,12.87732,77.37745,16,1,0,0,0,Low
33885,Mayasandra,12.87732,77.37745,10,6,0,1,1,Medium
33885,Mayasandra,12.87732,77.37745,16,4,0,0,1,Medium
32040,BHEL Layout Maramma Temple,12.92192,77.5088,21,5,0,1,0,Low
32040,BHEL Layout Maramma Temple,12.92192,77.5088,17,3,1,0,2,High
32040,BHEL Layout Maramma Temple,12.92192,77.5088,18,4,1,0,3,Very High
30956,Kempalingapura Cross,13.23058,77.66461,14,0,0,0,1,Medium
30956,Kempalingapura Cross,13.23058,77.66461,17,2,1,0,3,Very High
30956,Kempalingapura Cross,13.23058,77.66461,9,1,1,0,2,High
27539,Om Shree Circle,13.06903,77.79353,6,6,0,1,0,Low
27539,Om Shree Circle,13.06903,77.79353,19,3,1,0,2,High
27539,Om Shree Circle,13.06903,77.79353,18,6,1,1,1,Medium
31808,Thindlu,13.23444,77.59397,16,4,0,0,0,Low
31808,Thindlu,13.23444,77.59397,9,1,1,0,3,Very High
31808,Thindlu,13.23444,77.59397,20,6,0,1,0,Low
25309,Gangadhara Kalyana Mantapa,13.07998,77.51095,8,2,1,0,2,High
25309,Gangadhara Kalyana Mantapa,13.07998,77.51095,15,2,0,0,1,Medium
25309,Gangadhara Kalyana Mantapa,13.07998,77.51095,16,5,0,1,0,Low
22056,Hosakote Toll,13.05963,77.77057,12,5,0,1,0,Low
22056,Hosakote Toll,13.05963,77.77057,14,1,0,0,1,Medium
22056,Hosakote Toll,13.05963,77.77057,9,5,1,1,1,Medium
22260,Marathahalli,12.95626,77.69409,7,2,1,0,3,Very High
22260,Marathahalli,12.95626,77.69409,14,3,0,0,0,Low
22260,Marathahalli,12.95626,77.69409,19,2,1,0,2,High
39731,Rural High School Devanahalli,13.24339,77.71982,17,4,1,0,3,Very High
39731,Rural High School Devanahalli,13.24339,77.71982,7,2,1,0,2,High
39731,Rural High School Devanahalli,13.24339,77.71982,9,4,1,0,3,Very High
25515,Gottigehalli Junction,12.72554,77.52946,7,6,1,1,0,Low
25515,Gottigehalli Junction,12.72554,77.52946,18,1,1,0,2,High
25515,Gottigehalli Junction,12.72554,77.52946,19,3,1,0,3,Very High
23504,Nisarga Badavane Cross,12.78038,77.60242,21,6,0,1,0,Low
23504,Nisarga Badavane Cross,12.78038,77.60242,11,4,0,0,1,Medium
23504,Nisarga Badavane Cross,12.78038,77.60242,7,1,1,0,3,Very High
22184,Kogilu Cross,13.10398,77.60084,20,6,0,1,0,Low
22184,Kogilu Cross,13.10398,77.60084,14,6,0,1,0,Low
22184,Kogilu Cross,13.10398,77.60084,16,1,0,0,0,Low
32508,Dodda Haralegere,13.19408,77.83885,11,6,0,1,0,Low
32508,Dodda Haralegere,13.19408,77.83885,6,1,0,0,0,Low
32508,Dodda Haralegere,13.19408,77.83885,19,5,1,1,1,Medium
31466,Thirupalya Circle,12.82337,77.66897,14,3,0,0,1,Medium
31466,Thirupalya Circle,12.82337,77.66897,21,5,0,1,0,Low
31466,Thirupalya Circle,12.82337,77.66897,22,5,0,1,0,Low
32083,Bileshivale,13.05448,77.67085,8,4,1,0,3,Very High
32083,Bileshivale,13.05448,77.67085,13,6,0,1,0,Low
32083,Bileshivale,13.05448,77.67085,11,0,0,0,1,Medium
21877,Deepak Factory,13.04749,77.50135,18,5,1,1,0,Low
21877,Deepak Factory,13.04749,77.50135,18,1,1,0,3,Very High
21877,Deepak Factory,13.04749,77.50135,10,4,0,0,1,Medium
20904,Kalyananagara,13.0264,77.63642,12,4,0,0,1,Medium
20904,Kalyananagara,13.0264,77.63642,10,5,0,1,0,Low
20904,Kalyananagara,13.0264,77.63642,15,5,0,1,1,Medium
39287,Allalasandra Lake,13.09296,77.5912,9,4,1,0,2,High
39287,Allalasandra Lake,13.09296,77.5912,21,2,0,0,0,Low
39287,Allalasandra Lake,13.09296,77.5912,14,5,0,1,1,Medium
32847,Handenahalli Attibele,12.82542,77.76617,13,2,0,0,1,Medium
32847,Handenahalli Attibele,12.82542,77.76617,8,5,1,1,0,Low
32847,Handenahalli Attibele,12.82542,77.76617,17,6,1,1,1,Medium
33217,Kada Agrahara,12.86057,77.74129,17,2,1,0,2,High
33217,Kada Agrahara,12.86057,77.74129,15,1,0,0,1,Medium
33217,Kada Agrahara,12.86057,77.74129,20,3,0,0,0,Low
28729,Manchanabele,12.86706,77.33449,9,6,1,1,0,Low
28729,Manchanabele,12.86706,77.33449,21,1,0,0,0,Low
28729,Manchanabele,12.86706,77.33449,22,1,0,0,0,Low
33429,Kempapura,13.09465,77.49964,18,1,1,0,2,High
33429,Kempapura,13.09465,77.49964,21,6,0,1,0,Low
33429,Kempapura,13.09465,77.49964,9,6,1,1,0,Low
32558,Dombarahalli,13.04914,77.45984,11,1,0,0,1,Medium
32558,Dombarahalli,13.04914,77.45984,6,0,0,0,0,Low
32558,Dombarahalli,13.04914,77.45984,8,4,1,0,3,Very High
35652,Avasarala Factory Kanakapura Road,12.78204,77.49265,15,0,0,0,0,Low
35652,Avasarala Factory Kanakapura Road,12.78204,77.49265,6,1,0,0,0,Low
35652,Avasarala Factory Kanakapura Road,12.78204,77.49265,11,0,0,0,1,Medium
38417,KIA Terminal 2,13.19873,77.7135,9,3,1,0,3,Very High
38417,KIA Terminal 2,13.19873,77.7135,6,0,0,0,0,Low
38417,KIA Terminal 2,13.19873,77.7135,12,4,0,0,1,Medium
26779,Suvarna Nagara,13.03327,77.49453,8,6,1,1,1,Medium
26779,Suvarna Nagara,13.03327,77.49453,15,0,0,0,0,Low
26779,Suvarna Nagara,13.03327,77.49453,18,0,1,0,3,Very High
29231,Nagasandra Metro Staiton,13.04817,77.49961,13,0,0,0,0,Low
29231,Nagasandra Metro Staiton,13.04817,77.49961,18,0,1,0,3,Very High
29231,Nagasandra Metro Staiton,13.04817,77.49961,14,5,0,1,0,Low
22397,Poornaprajna School,13.07538,77.65169,14,1,0,0,0,Low
22397,Poornaprajna School,13.07538,77.65169,22,3,0,0,0,Low
22397,Poornaprajna School,13.07538,77.65169,16,5,0,1,0,Low
22213,Kumaraswamy Layout Police Station,12.9053,77.56274,22,0,0,0,1,Medium
22213,Kumaraswamy Layout Police Station,12.9053,77.56274,13,1,0,0,2,High
22213,Kumaraswamy Layout Police Station,12.9053,77.56274,7,2,1,0,3,Very High
32232,Channahalli Gate,13.21278,77.75462,12,5,0,1,0,Low
32232,Channahalli Gate,13.21278,77.75462,7,1,1,0,3,Very High
32232,Channahalli Gate,13.21278,77.75462,15,2,0,0,1,Medium
28687,Mallasandra,13.03516,77.15811,12,1,0,0,1,Medium
28687,Mallasandra,13.03516,77.15811,14,2,0,0,1,Medium
28687,Mallasandra,13.03516,77.15811,14,0,0,0,0,Low
31960,BEML Complex,12.91963,77.52023,9,3,1,0,2,High
31960,BEML Complex,12.91963,77.52023,6,1,0,0,0,Low
31960,BEML Complex,12.91963,77.52023,20,1,0,0,0,Low
30880,Kasavepalya,12.85344,77.37615,10,6,0,1,0,Low
30880,Kasavepalya,12.85344,77.37615,12,0,0,0,0,Low
30880,Kasavepalya,12.85344,77.37615,22,3,0,0,0,Low
34244,Pettanahalli Cross,13.05153,77.78474,10,3,0,0,1,Medium
34244,Pettanahalli Cross,13.05153,77.78474,14,4,0,0,1,Medium
34244,Pettanahalli Cross,13.05153,77.78474,13,2,0,0,1,Medium
24380,Maruthinagara,13.05893,77.58111,17,5,1,1,1,Medium
24380,Maruthinagara,13.05893,77.58111,7,3,1,0,3,Very High
24380,Maruthinagara,13.05893,77.58111,19,2,1,0,3,Very High
23427,Jayanagara Church,12.92715,77.58961,18,6,1,1,0,Low
23427,Jayanagara Church,12.92715,77.58961,21,1,0,0,1,Medium
23427,Jayanagara Church,12.92715,77.58961,14,6,0,1,1,Medium
22581,Varthuru Govt College,12.94221,77.74711,14,6,0,1,0,Low
22581,Varthuru Govt College,12.94221,77.74711,15,4,0,0,1,Medium
22581,Varthuru Govt College,12.94221,77.74711,10,0,0,0,1,Medium
32407,Dasanapura,12.74761,77.77447,7,1,1,0,2,High
32407,Dasanapura,12.74761,77.77447,7,6,1,1,0,Low
32407,Dasanapura,12.74761,77.77447,7,6,1,1,1,Medium
35386,NICE Road Kengeri Road Junction,12.90224,77.46926,16,4,0,0,1,Medium
35386,NICE Road Kengeri Road Junction,12.90224,77.46926,21,6,0,1,0,Low
35386,NICE Road Kengeri Road Junction,12.90224,77.46926,8,2,1,0,2,High
33962,Muddayyanapalya,12.92043,77.38228,13,6,0,1,0,Low
33962,Muddayyanapalya,12.92043,77.38228,8,5,1,1,0,Low
33962,Muddayyanapalya,12.92043,77.38228,19,0,1,0,2,High
31269,Krishnananda Nagara,13.01849,77.53968,9,0,1,0,3,Very High
31269,Krishnananda Nagara,13.01849,77.53968,11,1,0,0,2,High
31269,Krishnananda Nagara,13.01849,77.53968,18,6,1,1,1,Medium
29713,Bank Circle Bashettyhalli,13.258,77.55271,15,6,0,1,0,Low
29713,Bank Circle Bashettyhalli,13.258,77.55271,7,1,1,0,3,Very High
29713,Bank Circle Bashettyhalli,13.258,77.55271,10,5,0,1,0,Low
39745,CS-Bagaluru Cross,13.11948,77.60932,18,0,1,0,2,High
39745,CS-Bagaluru Cross,13.11948,77.60932,16,5,0,1,0,Low
39745,CS-Bagaluru Cross,13.11948,77.60932,11,1,0,0,1,Medium
23781,Vijaya Bank Bannerughatta,12.81559,77.58317,9,2,1,0,2,High
23781,Vijaya Bank Bannerughatta,12.81559,77.58317,19,1,1,0,2,High
23781,Vijaya Bank Bannerughatta,12.81559,77.58317,21,0,0,0,0,Low
35015,Thigalarapalya,13.0168,77.48309,17,3,1,0,2,High
35015,Thigalarapalya,13.0168,77.48309,7,1,1,0,2,High
35015,Thigalarapalya,13.0168,77.48309,11,5,0,1,0,Low
25929,Honnavara Gate,13.22494,77.4281,18,6,1,1,0,Low
25929,Honnavara Gate,13.22494,77.4281,15,1,0,0,0,Low
25929,Honnavara Gate,13.22494,77.4281,9,3,1,0,3,Very High
26544,Somathanahalli,13.16917,77.76858,19,6,1,1,1,Medium
26544,Somathanahalli,13.16917,77.76858,15,3,0,0,1,Medium
26544,Somathanahalli,13.16917,77.76858,8,2,1,0,2,High
35304,Singena Agrahara Cross Fruits Market,12.84243,77.68732,22,3,0,0,0,Low
35304,Singena Agrahara Cross Fruits Market,12.84243,77.68732,20,3,0,0,0,Low
35304,Singena Agrahara Cross Fruits Market,12.84243,77.68732,15,5,0,1,0,Low
39280,Hunasamaranahalli FLY,13.1443,77.61742,17,0,1,0,2,High
39280,Hunasamaranahalli FLY,13.1443,77.61742,6,2,0,0,1,Medium
39280,Hunasamaranahalli FLY,13.1443,77.61742,20,6,0,1,0,Low
30591,Kaggadasapura Main Road,12.9856,77.67253,10,3,0,0,1,Medium
30591,Kaggadasapura Main Road,12.9856,77.67253,14,6,0,1,0,Low
30591,Kaggadasapura Main Road,12.9856,77.67253,17,4,1,0,2,High
29707,Banjara Layout,13.03837,77.66527,11,0,0,0,2,High
29707,Banjara Layout,13.03837,77.66527,12,2,0,0,0,Low
29707,Banjara Layout,13.03837,77.66527,20,3,0,0,0,Low
38913,Modi Garden,13.01588,77.60278,12,2,0,0,1,Medium
38913,Modi Garden,13.01588,77.60278,9,3,1,0,3,Very High
38913,Modi Garden,13.01588,77.60278,12,6,0,1,1,Medium
35235,OMEX Circle Sriramapura,12.7992,77.66107,17,1,1,0,3,Very High
35235,OMEX Circle Sriramapura,12.7992,77.66107,20,4,0,0,0,Low
35235,OMEX Circle Sriramapura,12.7992,77.66107,11,2,0,0,0,Low
34326,Malleshwara Railway Station,13.00068,77.56332,22,2,0,0,0,Low
34326,Malleshwara Railway Station,13.00068,77.56332,19,6,1,1,1,Medium
34326,Malleshwara Railway Station,13.00068,77.56332,16,3,0,0,1,Medium
27904,Ramakrishna Layout,12.97808,77.51653,9,3,1,0,3,Very High
27904,Ramakrishna Layout,12.97808,77.51653,9,2,1,0,3,Very High
27904,Ramakrishna Layout,12.97808,77.51653,9,1,1,0,2,High
26904,Thattanahalli,12.74541,77.72471,16,4,0,0,1,Medium
26904,Thattanahalli,12.74541,77.72471,9,0,1,0,2,High
26904,Thattanahalli,12.74541,77.72471,18,1,1,0,3,Very High
22309,Mukkodlu,12.75649,77.52837,7,4,1,0,3,Very High
22309,Mukkodlu,12.75649,77.52837,7,3,1,0,2,High
22309,Mukkodlu,12.75649,77.52837,21,3,0,0,0,Low
25112,Doddanalluru,13.1913,77.76314,7,4,1,0,2,High
25112,Doddanalluru,13.1913,77.76314,9,6,1,1,1,Medium
25112,Doddanalluru,13.1913,77.76314,19,4,1,0,3,Very High
35655,Avaragere,12.82,77.3808,13,0,0,0,1,Medium
35655,Avaragere,12.82,77.3808,12,0,0,0,0,Low
35655,Avaragere,12.82,77.3808,18,5,1,1,0,Low
25496,Gopasandra Cross,13.22838,77.81014,17,3,1,0,3,Very High
25496,Gopasandra Cross,13.22838,77.81014,9,6,1,1,1,Medium
25496,Gopasandra Cross,13.22838,77.81014,7,4,1,0,2,High
32989,Hugarapalya,12.73345,77.4606,17,3,1,0,3,Very High
32989,Hugarapalya,12.73345,77.4606,15,2,0,0,1,Medium
32989,Hugarapalya,12.73345,77.4606,14,3,0,0,1,Medium
23740,Bilavaradahalli,12.83617,77.57681,6,2,0,0,0,Low
23740,Bilavaradahalli,12.83617,77.57681,21,3,0,0,0,Low
23740,Bilavaradahalli,12.83617,77.57681,22,4,0,0,0,Low
26532,Solur,13.07085,77.84313,9,1,1,0,3,Very High
26532,Solur,13.07085,77.84313,21,2,0,0,0,Low
26532,Solur,13.07085,77.84313,7,4,1,0,2,High
34105,Narayanaghatta,12.83608,77.72523,18,6,1,1,1,Medium
34105,Narayanaghatta,12.83608,77.72523,9,0,1,0,2,High
34105,Narayanaghatta,12.83608,77.72523,15,5,0,1,1,Medium
22358,New Baldwin School,13.01456,77.65779,8,2,1,0,3,Very High
22358,New Baldwin School,13.01456,77.65779,22,2,0,0,1,Medium
22358,New Baldwin School,13.01456,77.65779,16,0,0,0,1,Medium
31238,KoratagereDoddy Bannerughatta,12.73267,77.5832,19,6,1,1,0,Low
31238,KoratagereDoddy Bannerughatta,12.73267,77.5832,10,6,0,1,1,Medium
31238,KoratagereDoddy Bannerughatta,12.73267,77.5832,22,5,0,1,0,Low
38435,Hompalaghatta,12.69543,77.69926,8,6,1,1,0,Low
38435,Hompalaghatta,12.69543,77.69926,6,5,0,1,0,Low
38435,Hompalaghatta,12.69543,77.69926,22,2,0,0,0,Low
27930,RamanayakanaDoddy Cross,12.74561,77.57576,16,3,0,0,1,Medium
27930,RamanayakanaDoddy Cross,12.74561,77.57576,18,0,1,0,2,High
27930,RamanayakanaDoddy Cross,12.74561,77.57576,12,0,0,0,1,Medium
21108,Chikkabanavara Railway Station,13.07543,77.50464,16,1,0,0,0,Low
21108,Chikkabanavara Railway Station,13.07543,77.50464,8,1,1,0,2,High
21108,Chikkabanavara Railway Station,13.07543,77.50464,13,5,0,1,0,Low
34416,Reva College Gate,13.12228,77.63051,7,1,1,0,3,Very High
34416,Reva College Gate,13.12228,77.63051,20,1,0,0,0,Low
34416,Reva College Gate,13.12228,77.63051,20,5,0,1,0,Low
21228,Tin Factory,12.99645,77.66857,16,3,0,0,2,High
21228,Tin Factory,12.99645,77.66857,11,2,0,0,1,Medium
21228,Tin Factory,12.99645,77.66857,18,3,1,0,2,High
24105,Jakkur Layout 3rd Cross.,13.06952,77.60166,22,6,0,1,1,Medium
24105,Jakkur Layout 3rd Cross.,13.06952,77.60166,17,4,1,0,3,Very High
24105,Jakkur Layout 3rd Cross.,13.06952,77.60166,16,3,0,0,1,Medium
34893,Venkateshwara Layout,12.99331,77.48856,18,1,1,0,2,High
34893,Venkateshwara Layout,12.99331,77.48856,9,3,1,0,3,Very High
34893,Venkateshwara Layout,12.99331,77.48856,13,3,0,0,1,Medium
33287,Kamalanagara,12.99676,77.52737,13,4,0,0,1,Medium
33287,Kamalanagara,12.99676,77.52737,17,0,1,0,3,Very High
33287,Kamalanagara,12.99676,77.52737,20,3,0,0,0,Low
31050,Kethaganahalli,12.81348,77.39049,12,2,0,0,1,Medium
31050,Kethaganahalli,12.81348,77.39049,14,1,0,0,1,Medium
31050,Kethaganahalli,12.81348,77.39049,12,2,0,0,1,Medium
36724,Katamanallur Gate,13.05315,77.76198,21,1,0,0,1,Medium
36724,Katamanallur Gate,13.05315,77.76198,11,1,0,0,0,Low
36724,Katamanallur Gate,13.05315,77.76198,13,2,0,0,1,Medium
38567,8th Mile Dasarahalli,13.04571,77.50753,16,3,0,0,1,Medium
38567,8th Mile Dasarahalli,13.04571,77.50753,8,2,1,0,3,Very High
38567,8th Mile Dasarahalli,13.04571,77.50753,13,2,0,0,1,Medium
33472,Kethaganahalli,12.81345,77.39045,18,2,1,0,2,High
33472,Kethaganahalli,12.81345,77.39045,18,4,1,0,2,High
33472,Kethaganahalli,12.81345,77.39045,11,2,0,0,1,Medium
28452,Lake Side Hospital,12.98833,77.61736,6,5,0,1,0,Low
28452,Lake Side Hospital,12.98833,77.61736,14,0,0,0,1,Medium
28452,Lake Side Hospital,12.98833,77.61736,12,1,0,0,1,Medium
29423,NICE Road 8th Stone,12.92684,77.46932,12,6,0,1,1,Medium
29423,NICE Road 8th Stone,12.92684,77.46932,19,4,1,0,3,Very High
29423,NICE Road 8th Stone,12.92684,77.46932,15,2,0,0,1,Medium
34833,Nelamangala Hunasemara 1,13.09991,77.39085,14,5,0,1,1,Medium
34833,Nelamangala Hunasemara 1,13.09991,77.39085,13,0,0,0,1,Medium
34833,Nelamangala Hunasemara 1,13.09991,77.39085,11,0,0,0,1,Medium
21488,Chikka Gollarahatti,12.99142,77.4656,22,1,0,0,0,Low
21488,Chikka Gollarahatti,12.99142,77.4656,13,4,0,0,0,Low
21488,Chikka Gollarahatti,12.99142,77.4656,19,5,1,1,1,Medium
21090,Electronic City PESIT College,12.85897,77.66179,22,3,0,0,0,Low
21090,Electronic City PESIT College,12.85897,77.66179,10,5,0,1,0,Low
21090,Electronic City PESIT College,12.85897,77.66179,10,4,0,0,0,Low
28467,Lakkondahalli,13.11767,77.77041,6,1,0,0,0,Low
28467,Lakkondahalli,13.11767,77.77041,19,2,1,0,3,Very High
28467,Lakkondahalli,13.11767,77.77041,13,4,0,0,1,Medium
34560,Shivanapura,12.87417,77.85416,11,1,0,0,1,Medium
34560,Shivanapura,12.87417,77.85416,12,5,0,1,0,Low
34560,Shivanapura,12.87417,77.85416,11,5,0,1,0,Low
39289,Manpho Layout,13.12228,77.67576,6,5,0,1,0,Low
39289,Manpho Layout,13.12228,77.67576,18,5,1,1,0,Low
39289,Manpho Layout,13.12228,77.67576,11,2,0,0,0,Low
31030,Kenjiganahalli,13.19163,77.39895,10,4,0,0,0,Low
31030,Kenjiganahalli,13.19163,77.39895,18,0,1,0,2,High
31030,Kenjiganahalli,13.19163,77.39895,18,3,1,0,3,Very High
21933,Electronic City,12.84815,77.67083,21,6,0,1,0,Low
21933,Electronic City,12.84815,77.67083,16,6,0,1,0,Low
21933,Electronic City,12.84815,77.67083,10,3,0,0,1,Medium
29145,Mutturayanaswamy Doddy,12.74761,77.61488,20,6,0,1,0,Low
29145,Mutturayanaswamy Doddy,12.74761,77.61488,7,3,1,0,3,Very High
29145,Mutturayanaswamy Doddy,12.74761,77.61488,21,0,0,0,0,Low
39026,Gnana Jyothi school,13.08455,77.73915,16,5,0,1,0,Low
39026,Gnana Jyothi school,13.08455,77.73915,13,5,0,1,0,Low
39026,Gnana Jyothi school,13.08455,77.73915,13,5,0,1,0,Low
22456,Sapthagiri Convention Hall,13.0509,77.75676,6,3,0,0,1,Medium
22456,Sapthagiri Convention Hall,13.0509,77.75676,19,0,1,0,3,Very High
22456,Sapthagiri Convention Hall,13.0509,77.75676,21,6,0,1,0,Low
28127,Sambhram College,13.08824,77.54663,13,4,0,0,0,Low
28127,Sambhram College,13.08824,77.54663,19,3,1,0,2,High
28127,Sambhram College,13.08824,77.54663,16,5,0,1,0,Low
21006,Marenahalli (Marenahalli Metro Station),12.9172,77.58948,7,3,1,0,3,Very High
21006,Marenahalli (Marenahalli Metro Station),12.9172,77.58948,10,2,0,0,2,High
21006,Marenahalli (Marenahalli Metro Station),12.9172,77.58948,8,6,1,1,0,Low
33838,Marasandra Gate,13.22273,77.54935,7,0,1,0,3,Very High
33838,Marasandra Gate,13.22273,77.54935,17,6,1,1,1,Medium
33838,Marasandra Gate,13.22273,77.54935,22,0,0,0,1,Medium
29614,B Hosur Water Tank,12.74258,77.45109,8,5,1,1,1,Medium
29614,B Hosur Water Tank,12.74258,77.45109,8,5,1,1,0,Low
29614,B Hosur Water Tank,12.74258,77.45109,18,4,1,0,3,Very High
21615,Tharabanahalli Choultry,13.10537,77.47922,20,0,0,0,0,Low
21615,Tharabanahalli Choultry,13.10537,77.47922,7,2,1,0,3,Very High
21615,Tharabanahalli Choultry,13.10537,77.47922,16,3,0,0,1,Medium
27082,Tulips Resort,12.82857,77.59552,7,5,1,1,0,Low
27082,Tulips Resort,12.82857,77.59552,14,6,0,1,0,Low
27082,Tulips Resort,12.82857,77.59552,11,0,0,0,1,Medium
34916,Varadenahalli,12.96097,77.31245,8,4,1,0,3,Very High
34916,Varadenahalli,12.96097,77.31245,22,1,0,0,0,Low
34916,Varadenahalli,12.96097,77.31245,17,1,1,0,3,Very High
23674,Richmond Circle,12.96366,77.5964,21,2,0,0,0,Low
23674,Richmond Circle,12.96366,77.5964,6,5,0,1,1,Medium
23674,Richmond Circle,12.96366,77.5964,15,4,0,0,0,Low
31467,Thirupalya Govt Hospital,12.81801,77.66858,9,1,1,0,3,Very High
31467,Thirupalya Govt Hospital,12.81801,77.66858,17,1,1,0,3,Very High
31467,Thirupalya Govt Hospital,12.81801,77.66858,17,1,1,0,2,High
31417,Vidyanagara Chikkajala 1,13.15991,77.64068,21,2,0,0,0,Low
31417,Vidyanagara Chikkajala 1,13.15991,77.64068,21,5,0,1,0,Low
31417,Vidyanagara Chikkajala 1,13.15991,77.64068,17,5,1,1,0,Low
26556,Sompura Tumakur Road,13.21814,77.25163,20,6,0,1,0,Low
26556,Sompura Tumakur Road,13.21814,77.25163,9,6,1,1,0,Low
26556,Sompura Tumakur Road,13.21814,77.25163,19,1,1,0,2,High
38676,Priyanka Nagar Cross,13.0167,77.72025,16,1,0,0,1,Medium
38676,Priyanka Nagar Cross,13.0167,77.72025,13,2,0,0,1,Medium
38676,Priyanka Nagar Cross,13.0167,77.72025,9,5,1,1,0,Low
21925,DRDO Quarters,12.98546,77.66133,16,6,0,1,1,Medium
21925,DRDO Quarters,12.98546,77.66133,18,0,1,0,3,Very High
21925,DRDO Quarters,12.98546,77.66133,15,1,0,0,0,Low
28143,Sanna Amanikere,13.23419,77.6946,8,4,1,0,2,High
28143,Sanna Amanikere,13.23419,77.6946,12,5,0,1,1,Medium
28143,Sanna Amanikere,13.23419,77.6946,15,6,0,1,0,Low
39691,Bheemanakuppe Sri Krishna Mandira,12.91203,77.43711,19,3,1,0,3,Very High
39691,Bheemanakuppe Sri Krishna Mandira,12.91203,77.43711,12,4,0,0,1,Medium
39691,Bheemanakuppe Sri Krishna Mandira,12.91203,77.43711,14,3,0,0,1,Medium
33503,Kodagalahatti,13.14317,77.62909,16,1,0,0,0,Low
33503,Kodagalahatti,13.14317,77.62909,6,3,0,0,0,Low
33503,Kodagalahatti,13.14317,77.62909,16,4,0,0,1,Medium
23850,Vishwapriya Layout Cross,12.88203,77.62475,16,0,0,0,1,Medium
23850,Vishwapriya Layout Cross,12.88203,77.62475,11,5,0,1,0,Low
23850,Vishwapriya Layout Cross,12.88203,77.62475,9,4,1,0,2,High
21622,Veeranjaneya Temple,12.82904,77.41214,14,3,0,0,0,Low
21622,Veeranjaneya Temple,12.82904,77.41214,9,6,1,1,0,Low
21622,Veeranjaneya Temple,12.82904,77.41214,10,1,0,0,1,Medium
34441,S Gollahalli,12.89375,77.36146,13,3,0,0,1,Medium
34441,S Gollahalli,12.89375,77.36146,6,1,0,0,0,Low
34441,S Gollahalli,12.89375,77.36146,19,0,1,0,3,Very High
26398,Yadehalli Dabaspete,13.21378,77.25618,15,2,0,0,0,Low
26398,Yadehalli Dabaspete,13.21378,77.25618,8,0,1,0,3,Very High
26398,Yadehalli Dabaspete,13.21378,77.25618,20,3,0,0,0,Low
34359,Ramalinga Reddy Estate,12.74574,77.74012,9,1,1,0,3,Very High
34359,Ramalinga Reddy Estate,12.74574,77.74012,22,1,0,0,0,Low
34359,Ramalinga Reddy Estate,12.74574,77.74012,10,6,0,1,0,Low
29728,Baradi,13.17629,77.36669,13,0,0,0,1,Medium
29728,Baradi,13.17629,77.36669,22,0,0,0,1,Medium
29728,Baradi,13.17629,77.36669,21,0,0,0,0,Low
30116,Bisanahalli Cross,13.00916,77.81418,18,2,1,0,3,Very High
30116,Bisanahalli Cross,13.00916,77.81418,7,3,1,0,3,Very High
30116,Bisanahalli Cross,13.00916,77.81418,8,6,1,1,0,Low
22670,Kalamandira  Marathahalli Bridge,12.96038,77.70135,9,3,1,0,3,Very High
22670,Kalamandira  Marathahalli Bridge,12.96038,77.70135,18,4,1,0,3,Very High
22670,Kalamandira  Marathahalli Bridge,12.96038,77.70135,12,2,0,0,1,Medium
23564,Gandhipura,12.96964,77.75241,13,3,0,0,0,Low
23564,Gandhipura,12.96964,77.75241,14,0,0,0,0,Low
23564,Gandhipura,12.96964,77.75241,17,0,1,0,2,High
31564,VBHC Apartment Gate,12.75747,77.70462,19,4,1,0,2,High
31564,VBHC Apartment Gate,12.75747,77.70462,6,5,0,1,0,Low
31564,VBHC Apartment Gate,12.75747,77.70462,8,5,1,1,0,Low
37735,Roopena Agrahara Toll,12.91166,77.62617,11,3,0,0,0,Low
37735,Roopena Agrahara Toll,12.91166,77.62617,18,3,1,0,3,Very High
37735,Roopena Agrahara Toll,12.91166,77.62617,22,6,0,1,1,Medium
27560,Oxford Medical College Yadavanahalli,12.78964,77.75776,15,4,0,0,1,Medium
27560,Oxford Medical College Yadavanahalli,12.78964,77.75776,9,0,1,0,2,High
