route_long_name,route_short_name,agency_id,route_type,route_id,total_stops,avg_stop_lat,avg_stop_lon
Kempegowda Bus Station ⇔ Shanubhoganahalli Bannerughatta,365-E,1,3,365-E,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Sharadamba Nagara,273-H,1,3,273-H,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Shettyhalli Anekal Road,354-B,1,3,354-B,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Shettyhalli Anekal Road,354-B,1,3,354-B KBS-KMT-STH,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Shirke KHB Quarters,222-F,1,3,222-F,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Shirke KHB Quarters,238-U,1,3,238-U KBS-KHBQ,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Shiva Trading Company,227-HA,1,3,227-HA KBS-STCL,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Shivajinagara Bus Station,129,1,3,129,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Shivajinagara Bus Station,V-129,1,3,V-129,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Shivanapura,258-F,1,3,258-F,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Shobha Hills View Apartment,217-D,1,3,217-D KBS-SHV,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Shri Vidhyanagara,43,1,3,43,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Shri Vidhyanagara,43-E,1,3,43-E,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Shrinivagilu Bus Stand,146-B,1,3,146-B,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Simpadipura,258 KBS-SMP,1,3,258 KBS-SMP,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Singahalli,316-M,1,3,316-M,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Singapura,271-C,1,3,271-C,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Singapura,271-C,1,3,271-C KBS-VSD-SGP,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Singena Agrahara,351-H,1,3,351-H KBS-SGA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Sir M Vishweshwaraiah Layout 9th Blk Mallathahalli,238-UC,1,3,238-UC,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Sir M Visvesvaraya Terminal,300-MV,1,3,300-MV,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Sir M Visvesvaraya Terminal,V-300MV,1,3,V-300MV,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Solur Hassan Road,258-C,1,3,258-C KBS-SLR,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Somanahalli,211-B,1,3,211-B,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Somasandra Palya,348-C,1,3,348-C,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Sonnenahalli,222-H,1,3,222-H,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Sonnenahalli,298-MG,1,3,298-MG KBS-SNH,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Sri Kamadhenu Kshetra,245-M,1,3,245-M,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Srigandhada Kaval,238-US,1,3,238-US,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Srinagara Bus Station,36,1,3,36,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Srinagara Bus Station,36,1,3,36 KBS-VSD-SNR,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Srinivasa Saligrama,227-RA,1,3,227-RA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Srinivasapura Kullegowdanapalya,228-J,1,3,228-J,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Sriramapura Bommasandra Road,355-A,1,3,355-A,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ St Bentic School,218,1,3,218 KBS-STBTS,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ St Johns Wood Apartment Tavarekere,168-D,1,3,168-D KBS-SJWA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Sulivara,242-MA,1,3,242-MA KBS-SLVR,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Sultan palya,114-C,1,3,114-C,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Summanahalli,238-U,1,3,238-U KBS-SMH,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Summanahalli,80-G,1,3,80-G,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Suncity Apartment ORR Road,171 KBS-SNCA,1,3,171 KBS-SNCA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Surya Nagara,KBS-3C,1,3,KBS-3C FLYOVER,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Suvarna Karnataka Bus Stand,288-DA,1,3,288-DA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Swamy Vivekananda Metro Station/Isolation Hospital,138 KBS-SVMS,1,3,138 KBS-SVMS,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Tatanagara,276-K,1,3,276-K,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Tattanuru,322-A,1,3,322-A,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Tavarekere,227-BA,1,3,227-BA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Tavarekere,242-B,1,3,242-B,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Telecom Layout Ashwath Nagara,290-M,1,3,290-M,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Thammenahalli,250-B,1,3,250-B,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Thanisandra,290-B,1,3,290-B,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Tharabanahalli,299,1,3,299,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Tharabanahalli,305-M,1,3,305-M,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Thattanahalli,356-A,1,3,356-A,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Thigalarapalya,243-D,1,3,243-D,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Thigalarapalya,252-FB,1,3,252-FB,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Thigalarapalya,252-FC,1,3,252-FC,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Thigalarapalya,265-B,1,3,265-B,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Thigularapalya (Isuvanahalli),258-SB,1,3,258-SB,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Thimmasandra,317-TS,1,3,317-TS,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Thindlu,288-H,1,3,288-H,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Thippagondanahalli,242-Z,1,3,242-Z,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Thippuru,228-H,1,3,228-H,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Thore Hosapalya,256-MA,1,3,256-MA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Thore Nagasandra,253-D,1,3,253-D KBS-TNS,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Thyamagondlu,258-M,1,3,258-M KBS-TMG,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Turahalli,210-WA,1,3,210-WA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Udakunte,258-VG,1,3,258-VG,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Uganawadi,298-A,1,3,298-A KBS-UNV,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ UjinappanaDoddy,370-A,1,3,370-A KBS-UJPD,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ UjinappanaDoddy,370-AA,1,3,370-AA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Ullala Satelite Town,234-E,1,3,234-E,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Ullala Satelite Town,234-EC,1,3,234-EC,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Ullala Satelite Town,238-UM,1,3,238-UM,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Ullala Satelite Town,238-VM,1,3,238-VM,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Ullala Satelite Town,241-S,1,3,241-S KBS-UST,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Ultra Violatt Automotion Jigani,365-J,1,3,365-J KBS-JGN-UAV,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Upadhyaya Badavane,222-C,1,3,222-C,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Upkar Residency Layout,238-J,1,3,238-J,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Upkar Residency Layout,238-VB,1,3,238-VB,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Upkar Residency Layout,243-A,1,3,243-A,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Uttarahalli Bus Stand,210-N,1,3,210-N,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Uttarahalli Bus Stand,210-NG,1,3,210-NG,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Uttarahalli Bus Stand,210-NH,1,3,210-NH,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vaderahalli,211-J,1,3,211-J,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vaderamanchanahalli Jigani,365-W,1,3,365-W,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vagata,305-L,1,3,305-L,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Valagere Kallahalli,342-JB,1,3,342-JB,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Valepura,328-F,1,3,328-F,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Valley School Kanakapura Road,211 KBS-VLS,1,3,211 KBS-VLS,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Varadanayakanahalli,258-H,1,3,258-H,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Varahasandra,224-A,1,3,224-A KBS-VRS,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vasantavihar Colony Billamaranahalli,282-D,1,3,282-D KBS-VVC,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vasantha Vallabha Nagara City Engineering College,210-E,1,3,210-E KBS-CEC,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vasanthapura,210-E,1,3,210-E,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vasanthapura,210-R,1,3,210-R,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Veerabhadranagara,43-D,1,3,43-D,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vidhana Soudha Layout,95-D,1,3,95-D,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vidyaniketan School Hebbala,285 KBS-VPSH,1,3,285 KBS-VPSH,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vidyaranyapura Bus Station,269-B,1,3,269-B,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vidyaranyapura Bus Station,276,1,3,276,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vijayapura Bus Stand Jangamakote,293-ZA,1,3,293-ZA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vijayapura Bus Stand Jangamakote,298-MC,1,3,298-MC,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vijayapura Bus Stand Jangamakote,298-MP,1,3,298-MP,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vijayapura Bus Stand Jangamakote,298-MP,1,3,298-MP KBS-HRH-VJP,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vijayapura Bus Stand Jangamakote,298-Y,1,3,298-Y KBS-YLR-VJP,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vijayapura Bus Stand Jangamakote,298-Z,1,3,298-Z,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vinayaka Nagara Hesarghatta,248-J,1,3,248-J,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vinayaka Nagara JP Nagara,215-M,1,3,215-M,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vishwanath Nagenahalli,415-B,1,3,415-B,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vishwanath Nagenahalli,415-B,1,3,415-B KBS-VSD-VNH,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vishwapriya Layout Cross,343-K,1,3,343-K,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vivek Nagara,146,1,3,146,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Vivekananda Nagara,43-A,1,3,43-A,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Whispering Meadows Patelappa Layout,279-E,1,3,279-E KBS-WMR,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Yalachaguppe,242-FB,1,3,242-FB,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Yale Kodigehalli,241-CB,1,3,241-CB,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Yarappana Bande,295-D,1,3,295-D KBS-YBD,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Yarappanahalli,280-L,1,3,280-L,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Yarappanahalli,296-A,1,3,296-A,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Yelahanka Old Town,276-F,1,3,276-F,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Yelahanka Old Town,284,1,3,284,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Yelahanka Old Town,290-EY,1,3,290-EY,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Yelahanka Satellite Town,284-D,1,3,284-D,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Yeliyur,298-Y,1,3,298-Y,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Yennigere,258-VF,1,3,258-VF,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Yeshawanthapura Bus Station,90-E,1,3,90-E KBS-YTTMC,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Yeshawanthapura Bus Station,KBS-YTTMC,1,3,KBS-YTTMC,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Yeshawanthapura New Railway Station,82-AR,1,3,82-AR,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Yeshawanthapura Railway Station,90-E,1,3,90-E,9360,12.988787012820513,77.58021691025641
Kempegowda International Airport ⇔ Attibele Bus Stand,KIA-8H,1,3,KIA-8H,9360,12.988787012820513,77.58021691025641
Kempegowda International Airport ⇔ Electronic City Wipro Main Gate,KIA-8EW,1,3,KIA-8EW,9360,12.988787012820513,77.58021691025641
Kempegowda International Airport ⇔ HSR Layout KEB,KIA-7,1,3,KIA-7,9360,12.988787012820513,77.58021691025641
Kempegowda International Airport ⇔ Jigani APC Circle,KIA-14A,1,3,KIA-14A,9360,12.988787012820513,77.58021691025641
Kempegowda International Airport ⇔ Royal Meenakshi Mall BG Road,KIA-14,1,3,KIA-14,9360,12.988787012820513,77.58021691025641
Kempegowda International Airport ⇔ White Field Bus Station (Vydehi Hospital),KIA-15A,1,3,KIA-15A,9360,12.988787012820513,77.58021691025641
Kenchanapalya ⇔ Kempegowda Bus Station,228-G,1,3,228-G KCP-KBS,9360,12.988787012820513,77.58021691025641
Kenchanapura ⇔ Yeshawanthapura Bus Station,515-KY,1,3,515-KY,9360,12.988787012820513,77.58021691025641
Kendriya Vidyalaya ASC Center ⇔ Shivajinagara Bus Station,KVS-SBS,1,3,KVS-SBS,9360,12.988787012820513,77.58021691025641
Kendriya Vidyalaya DRDO Quarters ⇔ Shivajinagara Bus Station,330-G,1,3,330-G KVDRDO-SBS,9360,12.988787012820513,77.58021691025641
Kendriya Vidyalaya Halasuru (MEGC) ⇔ Dodda Nekkundi,Chakra-16A,1,3,Chakra-16A KVUL-DNK,9360,12.988787012820513,77.58021691025641
Kendriya Vidyalaya Halasuru (MEGC) ⇔ KR Pura Govt Hospital,317,1,3,317 KVUL-TNF-KRPGH,9360,12.988787012820513,77.58021691025641
Kendriya Vidyalaya Halasuru (MEGC) ⇔ Kadugodi Metro Station,MF-11,1,3,MF-11 KVUL-TNF-KDGMS,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ 8th Mile Dasarahalli,515-B,1,3,515-B 8THML-KGR,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Anjanapura,MF-34,1,3,MF-34 KGR-ANP,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ BEML Layout 5th stage,375-D,1,3,375-D KGR-BEML5,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Badrapura,KTTMC-BDP,1,3,KTTMC-BDP,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Banashankari Bus Station,375-D,1,3,375-D,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Bidadi,MF-41,1,3,MF-41,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Chikka Banavara,502-HB,1,3,502-HB,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Chikkanahalli,227-VA,1,3,227-VA,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Dabbaguli,227-VC,1,3,227-VC,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Depot-34 Gate,MF34-KGR-D34,1,3,MF34-KGR-D34,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Dhananayakanahalli,223-H,1,3,223-H KGR-DNH,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Dwaraka Nagara,502-H,1,3,502-H,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Electronic City 378,378-D,1,3,378-D,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Electronic City 378,NICE-5K,1,3,NICE-5K,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Electronic City 378,V-378,1,3,V-378,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Ganigarahalli,502-HA,1,3,502-HA,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ HAL ARDC,335-N,1,3,335-N KGR-KMT-ARDCHAL,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Hesaraghatta,502-K,1,3,502-K,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Jalahalli Cross,502-F,1,3,502-F,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Jalahalli Cross,515,1,3,515,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Jalahalli Cross,515-A,1,3,515-A,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Jayanagara Bus Station,375-H,1,3,375-H,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Jigani APC Circle,378-A,1,3,378-A,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Kempegowda Bus Station,222-A,1,3,222-A KMT FLY,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Kengeri Bus Station,MF-46,1,3,MF-46,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ LAKE VIEW appartment near beedi colony,221-KGR-LVP,1,3,221-KGR-LVP,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Magadi,221-KM,1,3,221-KM,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Mallasandra Bus Stand (Charging Point),502-H,1,3,502-H KGR-PSS-MLS,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Nelamangala Bus Station,374-M,1,3,374-M,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Nelamangala Bus Station,374-MA,1,3,374-MA,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Peenya Satellite Bus Station (Basaveshwara),502-PS,1,3,502-PS,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Tavarekere,MF-42,1,3,MF-42,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Thalagattapura Metro Station,MF-34,1,3,MF-34,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Udhbhava School,221-J,1,3,221-J KGR-UDBVS,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Veeregowdana doddy,227-M,1,3,227-M,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Vijayanagara,401-KB,1,3,401-KB KGR-VJN,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Vijayanagara Bus Station,401-RD,1,3,401-RD KGR-VJN,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Yelahanka Old Town,401-K,1,3,401-K,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Yeshawanthapura Bus Station,401-KC,1,3,401-KC,9360,12.988787012820513,77.58021691025641
Kengeri Bus Station ⇔ Yeshawanthapura Bus Station,401-M,1,3,401-M,9360,12.988787012820513,77.58021691025641
Kengeri Satellite Town ⇔ Kempegowda Bus Station,222-A,1,3,222-A KST-KMT FLY-KBS,9360,12.988787012820513,77.58021691025641
Kere Guddadahalli ⇔ KR Market,271-N,1,3,271-N,9360,12.988787012820513,77.58021691025641
Kere Guddadahalli ⇔ Kempegowda Bus Station,271-N,1,3,271-N KBS-KGH,9360,12.988787012820513,77.58021691025641
Kittaganuru ⇔ B Channasandra Bridge(Ramamurthy Nagara Ring Road),301-T,1,3,301-T KGN-RMB,9360,12.988787012820513,77.58021691025641
Kodandaramanagara ⇔ KR Market (Kalasipalya),341-C,1,3,341-C,9360,12.988787012820513,77.58021691025641
Kodandaramanagara ⇔ Kempegowda Bus Station,341-C,1,3,341-C KBS-KDRM,9360,12.988787012820513,77.58021691025641
Kodathi Village ⇔ KR Market (Kalasipalya),342-Q,1,3,342-Q,9360,12.988787012820513,77.58021691025641
Kodihalli ⇔ Depot-41 Gate,323DN-KHG-D41,1,3,323DN-KHG-D41,9360,12.988787012820513,77.58021691025641
Koluvarayanahalli ⇔ Patalamma Temple,KLRH-PTML,1,3,KLRH-PTML,9360,12.988787012820513,77.58021691025641
Konanakunte Cross ⇔ Brigade Meadows Kanakapura Road,MF-20,1,3,MF-20,9360,12.988787012820513,77.58021691025641
Konanakunte Cross ⇔ Konanakunte Cross,MF-43,1,3,MF-43,9360,12.988787012820513,77.58021691025641
Konanakunte Cross ⇔ Konanakunte Cross,MF-43A,1,3,MF-43A,9360,12.988787012820513,77.58021691025641
Konappana Agarhara ⇔ Konappana Agarhara,MF-22C,1,3,MF-22C,9360,12.988787012820513,77.58021691025641
Koramangala 1st Block ⇔ Jayanagara Bus Station,170,1,3,170,9360,12.988787012820513,77.58021691025641
Koramangala 1st Block ⇔ Kendriya Vidyalaya ASC Center,KRM1-KVS,1,3,KRM1-KVS,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ AECS Layout Singasandra,347-K,1,3,347-K KRMBS-AECS,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ Attibele Bus Stand,360,1,3,360 KRMTTMC-ATB,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ Attibele Bus Stand,360-K,1,3,360-K KRM-STJN-ATB,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ Attibele Bus Stand,KBS-3A,1,3,KBS-3A KRM-ATB,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ BEML Factory,KRMTTMC-MRHB-BEMLF,1,3,KRMTTMC-MRHB-BEMLF,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ BEML Gate,KRM-BEMLG,1,3,KRM-BEMLG,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ Beguru,KRMTTMC-BGR,1,3,KRMTTMC-BGR,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ Bettadasanapura,344-C,1,3,344-C KRMTTMC-BDP,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ CMP Centre and School,143,1,3,143 KRM-NRG-CMP,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ CPWD Quarters HSR Layout,KRM-CPWD,1,3,KRM-CPWD,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ Ganapathi Enclave,KRM-GPTE,1,3,KRM-GPTE,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ Hulimangala,345-A,1,3,345-A KRMBS-HLM,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ Hulimangala,346-K,1,3,346-K KRMBS-HLM,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ Jigani APC Circle,344-J,1,3,344-J KRMBS-JAPC,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ KR Market (Kalasipalya),342-A,1,3,342-A KMT-KRMTTMC,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ KR Market (Kalasipalya),KMT-LMG-KRMTTMC,1,3,KMT-LMG-KRMTTMC,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ KR Market (Kalasipalya),KMT-STJH-KRMTTMC,1,3,KMT-STJH-KRMTTMC,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ Kudlu,347,1,3,347 KRMTTMC-KDL,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ Nethravathi Block-05,KRM-NTVB5,1,3,KRM-NTVB5,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ Sarjapura,342-F,1,3,342-F KRMTTMC-STJN-SJP,9360,12.988787012820513,77.58021691025641
Koramangala Bus Station ⇔ Sultan palya,144-G,1,3,144-G KRM-STP,9360,12.988787012820513,77.58021691025641
Kothanuru Hari Nagara ⇔ Vidhana Soudha,210-B,1,3,210-B KTNR-KMT-VSD,9360,12.988787012820513,77.58021691025641
Kottigepalya ⇔ ITPL,502-E,1,3,502-E KTP-ITPL,9360,12.988787012820513,77.58021691025641
Kottigepalya ⇔ KR Pura Govt Hospital,502-L,1,3,502-L,9360,12.988787012820513,77.58021691025641
