stop_id,stop_name,stop_lat,stop_lon,service_type,total_routes,hour,day_of_week,passenger_count,crowd_level,crowd_level_code,day_type,time_period,is_rush_hour
35181,Nagondanahalli,12.97526,77.77131,Weekday,4190,21,4,41,Medium,1,Weekday,Night,0
29260,Naidu Layout,12.809,77.66867,Weekday,4190,17,6,39,Medium,1,Weekend,Evening Rush,1
34071,Naidu Layout,12.80894,77.66866,Weekday,4190,18,6,18,Low,0,Weekend,Evening Rush,1
29265,Nalku Kamba,12.85214,77.452,Weekday,4190,16,4,75,High,2,Weekday,Midday,0
34073,Nalku Kamba,12.85215,77.45203,Weekday,4190,12,5,46,Medium,1,Weekend,Midday,0
34075,Nallakkana Doddy Cross,12.79807,77.52601,Weekday,4190,17,4,72,High,2,Weekday,Evening Rush,1
29267,NallakkanaDoddy,12.80949,77.53085,Weekday,4190,14,4,16,Low,0,Weekday,Midday,0
34074,NallakkanaDoddy,12.80946,77.53074,Weekday,4190,20,3,78,High,2,Weekday,Night,0
29269,NallakkanaDoddy Cross,12.79809,77.526,Weekday,4190,17,0,25,Low,0,Weekday,Evening Rush,1
29271,Nallapanahalli Gate,13.20669,77.78127,Weekday,4190,11,6,18,Low,0,Weekend,Midday,0
34076,Nallapanahalli Gate,13.20659,77.78116,Weekday,4190,18,3,136,Very High,3,Weekday,Evening Rush,1
22338,Nallur,13.187,77.76044,Weekday,4190,15,4,58,Medium,1,Weekday,Midday,0
22339,Nallur,13.187,77.76047,Weekday,4190,6,2,25,Low,0,Weekday,Morning Rush,0
22340,Nallur Cross,13.18514,77.75974,Weekday,4190,21,3,30,Low,0,Weekday,Night,0
29274,Nallur Cross,13.20214,77.77149,Weekday,4190,12,4,19,Low,0,Weekday,Midday,0
34077,Nallur Cross,13.20238,77.77168,Weekday,4190,20,6,9,Low,0,Weekend,Night,0
34078,Nallur Cross,13.18515,77.75971,Weekday,4190,8,4,79,High,2,Weekday,Morning Rush,1
38813,Nallur Cross,13.20203,77.77148,Weekday,4190,10,0,17,Low,0,Weekday,Midday,0
29277,Nallurahalli,12.96926,77.73563,Weekday,4190,21,5,44,Medium,1,Weekend,Night,0
34080,Nallurahalli,12.96934,77.73574,Weekday,4190,15,1,28,Low,0,Weekday,Midday,0
29279,Nammura Sarkari School,13.13415,77.53406,Weekday,4190,9,3,109,Very High,3,Weekday,Midday,1
34081,Nammura Sarkari School,13.13414,77.53412,Weekday,4190,15,3,49,Medium,1,Weekday,Midday,0
29281,Nanda Gokula Nagara,13.06096,77.31793,Weekday,4190,10,3,60,Medium,1,Weekday,Midday,0
34082,Nanda Gokula Nagara,13.061,77.31797,Weekday,4190,10,4,18,Low,0,Weekday,Midday,0
29283,Nanda Shree,13.06021,77.78446,Weekday,4190,11,0,39,Medium,1,Weekday,Midday,0
34083,Nanda Shree,13.06017,77.78441,Weekday,4190,19,4,97,Very High,3,Weekday,Evening Rush,1
22341,Nanda Talkies,12.93222,77.58022,Weekday,4190,15,4,90,High,2,Weekday,Midday,0
22342,Nanda Talkies,12.93327,77.58007,Weekday,4190,17,5,55,Medium,1,Weekend,Evening Rush,1
29285,Nandagudi,13.2022,77.90111,Weekday,4190,15,2,68,High,2,Weekday,Midday,0
34084,Nandagudi,13.20237,77.90143,Weekday,4190,18,0,36,Medium,1,Weekday,Evening Rush,1
38922,Nandaramaiahna Palya,13.08949,77.42519,Weekday,4190,18,3,115,Very High,3,Weekday,Evening Rush,1
38923,Nandaramaiahna Palya,13.08945,77.42518,Weekday,4190,16,1,79,High,2,Weekday,Midday,0
38151,Nandas Hotel,12.92173,77.64503,Weekday,4190,11,3,70,High,2,Weekday,Midday,0
29289,Nandhini Layout,13.01473,77.53052,Weekday,4190,21,4,89,High,2,Weekday,Night,0
34086,Nandhini Layout,13.01466,77.5307,Weekday,4190,13,0,99,Very High,3,Weekday,Midday,0
29292,Nandhini Talkies,13.00386,77.54344,Weekday,4190,13,6,22,Low,0,Weekend,Midday,0
34087,Nandhini Talkies,13.00383,77.54339,Weekday,4190,16,0,86,High,2,Weekday,Midday,0
37996,Nandi Cross,13.36842,77.72579,Weekday,4190,14,0,56,Medium,1,Weekday,Midday,0
37997,Nandi Cross,13.36848,77.72596,Weekday,4190,13,2,26,Low,0,Weekday,Midday,0
23362,Nandi Garden Kothanur,12.86745,77.56561,Weekday,4190,18,3,99,Very High,3,Weekday,Evening Rush,1
23365,Nandi Garden Kothanur,12.86748,77.56566,Weekday,4190,16,2,63,High,2,Weekday,Midday,0
34091,Nandidurga Road,13.00056,77.5996,Weekday,4190,7,6,64,High,2,Weekend,Morning Rush,1
34092,Nandidurga Road,13.00075,77.59959,Weekday,4190,19,6,32,Medium,1,Weekend,Evening Rush,1
38147,Nandini Cool Joint,12.91264,77.64461,Weekday,4190,19,5,96,Very High,3,Weekend,Evening Rush,1
38148,Nandini Cool Joint,12.91267,77.64466,Weekday,4190,17,1,72,High,2,Weekday,Evening Rush,1
34195,Nandini Hotel JP Nagara,12.90512,77.58581,Weekday,4190,15,5,15,Low,0,Weekend,Midday,0
29301,Nandini Layout Bus Stand,13.01183,77.53574,Weekday,4190,17,4,130,Very High,3,Weekday,Evening Rush,1
29302,Nandini Layout Police Station,13.01235,77.53666,Weekday,4190,16,2,75,High,2,Weekday,Midday,0
27499,Nandini Layout Ring Road,13.0116,77.52853,Weekday,4190,20,2,61,High,2,Weekday,Night,0
29290,Nandini Layout Ring Road,13.01159,77.52872,Weekday,4190,21,5,16,Low,0,Weekend,Night,0
22343,Nanjappa Circle,13.06849,77.55995,Weekday,4190,6,4,82,High,2,Weekday,Morning Rush,0
22344,Nanjappa Circle,13.06837,77.56011,Weekday,4190,15,0,83,High,2,Weekday,Midday,0
23516,Nanjappa Circle,13.06843,77.5603,Weekday,4190,7,4,108,Very High,3,Weekday,Morning Rush,1
29303,Nanjappa Circle,12.96016,77.60168,Weekday,4190,7,3,120,Very High,3,Weekday,Morning Rush,1
35117,Nanjappa Circle,12.96064,77.60095,Weekday,4190,17,5,38,Medium,1,Weekend,Evening Rush,1
35278,Nanjappa Circle,12.96058,77.60095,Weekday,4190,8,4,147,Very High,3,Weekday,Morning Rush,1
29305,Nanjapura,12.80974,77.64123,Weekday,4190,15,0,55,Medium,1,Weekday,Midday,0
34093,Nanjapura,12.80971,77.64137,Weekday,4190,12,4,37,Medium,1,Weekday,Midday,0
29307,Nanjapura Cross,12.81365,77.64231,Weekday,4190,7,2,16,Low,0,Weekday,Morning Rush,1
34094,Nanjapura Cross,12.8137,77.64233,Weekday,4190,19,1,39,Medium,1,Weekday,Evening Rush,1
39486,Nanjundegowda layout,13.08588,77.50509,Weekday,4190,21,2,68,High,2,Weekday,Night,0
39487,Nanjundegowda layout,13.08588,77.50515,Weekday,4190,6,6,42,Medium,1,Weekend,Morning Rush,0
22345,Nanjundeshwara Stores,12.93361,77.54205,Weekday,4190,21,1,13,Low,0,Weekday,Night,0
29309,Narasaiahna Agrahara,13.25458,77.454,Weekday,4190,19,6,90,High,2,Weekend,Evening Rush,1
34095,Narasaiahna Agrahara,13.25463,77.45391,Weekday,4190,11,4,91,Very High,3,Weekday,Midday,0
34096,Narasapura,12.82802,77.7761,Weekday,4190,14,3,12,Low,0,Weekday,Midday,0
34097,Narasapura,12.82806,77.7761,Weekday,4190,20,4,46,Medium,1,Weekday,Night,0
34098,Narasapura,12.80048,77.80158,Weekday,4190,8,0,49,Medium,1,Weekday,Morning Rush,1
29315,Narasapura (H D Devegowda Circle),12.9772,77.49366,Weekday,4190,11,4,81,High,2,Weekday,Midday,0
34099,Narasapura (H D Devegowda Circle),12.97731,77.49353,Weekday,4190,8,1,66,High,2,Weekday,Morning Rush,1
34832,Narasapura 1,12.80052,77.80172,Weekday,4190,19,2,16,Low,0,Weekday,Evening Rush,1
29317,Narasapura Gate,13.11244,77.27348,Weekday,4190,18,3,63,High,2,Weekday,Evening Rush,1
34100,Narasapura Gate,13.11237,77.27337,Weekday,4190,6,6,59,Medium,1,Weekend,Morning Rush,0
24120,Narasimha Temple,12.7762,77.63615,Weekday,4190,19,4,142,Very High,3,Weekday,Evening Rush,1
24277,Narasimha Temple,12.77624,77.6361,Weekday,4190,18,4,129,Very High,3,Weekday,Evening Rush,1
29319,Narasipura,13.10984,77.46356,Weekday,4190,21,2,19,Low,0,Weekday,Night,0
34101,Narasipura,13.10984,77.46352,Weekday,4190,17,3,135,Very High,3,Weekday,Evening Rush,1
34102,Narayan Rao Palya,13.14134,77.38115,Weekday,4190,10,5,49,Medium,1,Weekend,Midday,0
29325,Narayana Nagara Cross,12.87939,77.55384,Weekday,4190,15,6,36,Medium,1,Weekend,Midday,0
34104,Narayana Nagara Cross,12.87999,77.55341,Weekday,4190,19,4,117,Very High,3,Weekday,Evening Rush,1
29327,Narayanaghatta,12.83613,77.72525,Weekday,4190,18,4,102,Very High,3,Weekday,Evening Rush,1
34105,Narayanaghatta,12.83608,77.72523,Weekday,4190,16,5,12,Low,0,Weekend,Midday,0
29329,Narayanaghatta Gate,12.83786,77.72468,Weekday,4190,9,6,90,High,2,Weekend,Midday,1
34106,Narayanaghatta Gate,12.83786,77.72462,Weekday,4190,12,1,69,High,2,Weekday,Midday,0
29331,Narayanakere,12.94391,77.85785,Weekday,4190,11,1,72,High,2,Weekday,Midday,0
34107,Narayanakere,12.94398,77.85776,Weekday,4190,15,0,61,High,2,Weekday,Midday,0
34108,Narayananagara 3rd Stage,12.87911,77.55845,Weekday,4190,12,2,32,Medium,1,Weekday,Midday,0
29335,Narayanappanapalya Adakimaranahalli,13.06246,77.43659,Weekday,4190,10,3,39,Medium,1,Weekday,Midday,0
34109,Narayanappanapalya Adakimaranahalli,13.06252,77.43656,Weekday,4190,20,4,52,Medium,1,Weekday,Night,0
29341,Narayanapura,12.79262,77.46093,Weekday,4190,20,6,53,Medium,1,Weekend,Night,0
34110,Narayanapura,13.16259,77.60144,Weekday,4190,9,4,45,Medium,1,Weekday,Midday,1
34111,Narayanapura,13.16264,77.6014,Weekday,4190,21,0,52,Medium,1,Weekday,Night,0
34114,Narayanapura,12.79268,77.461,Weekday,4190,12,6,57,Medium,1,Weekend,Midday,0
39042,Narayanapura Cross,12.69588,77.69552,Weekday,4190,12,6,11,Low,0,Weekend,Midday,0
39043,Narayanapura Cross,12.69587,77.69551,Weekday,4190,11,4,25,Low,0,Weekday,Midday,0
29344,Narendra Tent Nagawara,13.02682,77.62062,Weekday,4190,13,2,32,Medium,1,Weekday,Midday,0
22346,National College,12.94942,77.57379,Weekday,4190,9,0,100,Very High,3,Weekday,Midday,1
22347,National College,12.94865,77.57567,Weekday,4190,15,2,96,Very High,3,Weekday,Midday,0
22348,National College,12.94926,77.57367,Weekday,4190,10,0,40,Medium,1,Weekday,Midday,0
37084,National College,12.92467,77.57801,Weekday,4190,9,4,117,Very High,3,Weekday,Midday,1
39204,National Cricket Academy,13.16523,77.70853,Weekday,4190,17,0,22,Low,0,Weekday,Evening Rush,1
39205,National Cricket Academy,13.16511,77.70841,Weekday,4190,6,1,74,High,2,Weekday,Morning Rush,0
23934,National Games Village Gate,12.94928,77.62039,Weekday,4190,17,6,71,High,2,Weekend,Evening Rush,1
23948,National Games Village Gate,12.94868,77.61997,Weekday,4190,13,3,37,Medium,1,Weekday,Midday,0
29345,National Law College University,12.95323,77.51662,Weekday,4190,6,4,27,Low,0,Weekday,Morning Rush,0
29346,National Public School Ullal Lake,12.95588,77.47877,Weekday,4190,10,5,67,High,2,Weekend,Midday,0
29347,National Public School Ullala,12.95594,77.4786,Weekday,4190,20,3,86,High,2,Weekday,Night,0
38097,National Public School Uttarahalli,12.904,77.5309,Weekday,4190,11,4,19,Low,0,Weekday,Midday,0
37082,National college,12.92462,77.57804,Weekday,4190,11,3,16,Low,0,Weekday,Midday,0
38995,Nature Apartment Dommasandra,12.88316,77.76044,Weekday,4190,18,1,69,High,2,Weekday,Evening Rush,1
29349,Navarang Bar,12.99126,77.55778,Weekday,4190,10,3,54,Medium,1,Weekday,Midday,0
34116,Navarang Bar,12.99126,77.55762,Weekday,4190,21,0,95,Very High,3,Weekday,Night,0
21049,Navarang Theatre,12.99748,77.54884,Weekday,4190,8,3,37,Medium,1,Weekday,Morning Rush,1
21051,Navarang Theatre,12.99791,77.55159,Weekday,4190,20,4,97,Very High,3,Weekday,Night,0
29351,Navarang Theatre,12.99862,77.55298,Weekday,4190,10,5,16,Low,0,Weekend,Midday,0
34117,Navarang Theatre,12.99843,77.55288,Weekday,4190,17,5,21,Low,0,Weekend,Evening Rush,1
35082,Navarang Theatre,12.99762,77.55113,Weekday,4190,13,2,92,Very High,3,Weekday,Midday,0
35290,Navarang Theatre,12.99825,77.55096,Weekday,4190,19,6,100,Very High,3,Weekend,Evening Rush,1
29353,Navarathna Agrahara,13.1997,77.63587,Weekday,4190,7,3,64,High,2,Weekday,Morning Rush,1
34118,Navarathna Agrahara,13.19963,77.6358,Weekday,4190,21,5,48,Medium,1,Weekend,Night,0
35728,Navayuga Toll,13.20103,77.66089,Weekday,4190,11,3,22,Low,0,Weekday,Midday,0
35729,Navayuga Toll,13.201,77.66132,Weekday,4190,14,6,33,Medium,1,Weekend,Midday,0
38168,Navayuga Toll  (Military Dairy Farm),13.04998,77.59277,Weekday,4190,13,5,37,Medium,1,Weekend,Midday,0
35744,Navayuga Toll (KIA),13.19369,77.64945,Weekday,4190,19,6,38,Medium,1,Weekend,Evening Rush,1
35745,Navayuga Toll (KIA),13.19332,77.65018,Weekday,4190,16,3,49,Medium,1,Weekday,Midday,0
38169,Navayuga Toll (Military Dairy Farm),13.04993,77.59292,Weekday,4190,13,4,25,Low,0,Weekday,Midday,0
38004,Navayuga Toll (V-298MN),13.20135,77.66141,Weekday,4190,13,3,59,Medium,1,Weekday,Midday,0
38005,Navayuga Toll (V-298MN),13.20126,77.66171,Weekday,4190,20,6,25,Low,0,Weekend,Night,0
23455,Navodaya Nagara,12.88137,77.58381,Weekday,4190,18,4,115,Very High,3,Weekday,Evening Rush,1
23471,Navodaya Nagara,12.88129,77.58376,Weekday,4190,12,4,69,High,2,Weekday,Midday,0
29355,Navodaya School Bagalur,13.14903,77.67494,Weekday,4190,13,2,21,Low,0,Weekday,Midday,0
34119,Navodaya School Bagalur,13.14888,77.67468,Weekday,4190,18,5,26,Low,0,Weekend,Evening Rush,1
29357,Navodaya School Doddaballapura,13.26922,77.5523,Weekday,4190,11,0,62,High,2,Weekday,Midday,0
34120,Navodaya School Doddaballapura,13.2691,77.55217,Weekday,4190,7,4,94,Very High,3,Weekday,Morning Rush,1
29359,Navya Badavane,12.78732,77.65385,Weekday,4190,7,6,60,Medium,1,Weekend,Morning Rush,1
34121,Navya Badavane,12.78723,77.65396,Weekday,4190,13,5,31,Medium,1,Weekend,Midday,0
29361,Nawkalpalya,12.79431,77.48902,Weekday,4190,16,1,71,High,2,Weekday,Midday,0
34122,Nawkalpalya,12.79428,77.48904,Weekday,4190,6,3,93,Very High,3,Weekday,Morning Rush,0
34123,Nayakanapalya,12.90386,77.28116,Weekday,4190,11,6,24,Low,0,Weekend,Midday,0
29365,Nayanahalli,12.75997,77.67258,Weekday,4190,18,1,97,Very High,3,Weekday,Evening Rush,1
34124,Nayanahalli,12.76002,77.67255,Weekday,4190,21,6,69,High,2,Weekend,Night,0
30387,Nayanahalli Cross,12.76144,77.65501,Weekday,4190,11,3,31,Medium,1,Weekday,Midday,0
35295,Nayanahalli Cross,12.7614,77.65501,Weekday,4190,21,2,82,High,2,Weekday,Night,0
21052,Nayandahalli,12.94268,77.52589,Weekday,4190,16,6,54,Medium,1,Weekend,Midday,0
21053,Nayandahalli,12.94288,77.52576,Weekday,4190,9,4,135,Very High,3,Weekday,Midday,1
20887,Nayandahalli Junction,12.94509,77.52857,Weekday,4190,17,0,87,High,2,Weekday,Evening Rush,1
23371,Nayandahalli Junction,12.94381,77.53029,Weekday,4190,16,4,11,Low,0,Weekday,Midday,0
34321,Nayandahalli Junction,12.94552,77.52755,Weekday,4190,18,3,93,Very High,3,Weekday,Evening Rush,1
37961,Nayandahalli Junction,12.94574,77.52821,Weekday,4190,20,6,11,Low,0,Weekend,Night,0
31886,Nayara Petrol Pump Lakshmi Layout,12.89127,77.58769,Weekday,4190,16,0,86,High,2,Weekday,Midday,0
23497,Neeladri Nagar,12.84153,77.64799,Weekday,4190,21,4,29,Low,0,Weekday,Night,0
29371,Neeladri Nagar SNN Raj Neeladri Apartment,12.843,77.64426,Weekday,4190,18,0,58,Medium,1,Weekday,Evening Rush,1
34126,Neeladri Nagar SNN Raj Neeladri Apartment,12.84285,77.6442,Weekday,4190,15,3,84,High,2,Weekday,Midday,0
29372,Neeladri Nagara,12.84148,77.64798,Weekday,4190,8,2,114,Very High,3,Weekday,Morning Rush,1
21054,Neelagiri Thopu,12.99578,77.50253,Weekday,4190,18,2,102,Very High,3,Weekday,Evening Rush,1
21055,Neelagiri Thopu,12.99577,77.50249,Weekday,4190,16,6,52,Medium,1,Weekend,Midday,0
27398,Neelasandra BDA Complex,12.95723,77.61498,Weekday,4190,8,4,18,Low,0,Weekday,Morning Rush,1
22349,Neelasandra Bus Stand,12.95766,77.61429,Weekday,4190,20,1,65,High,2,Weekday,Night,0
22350,Neelasandra Bus Stand,12.95746,77.61444,Weekday,4190,20,3,88,High,2,Weekday,Night,0
22351,Neelasandra Rose Garden,12.95371,77.61752,Weekday,4190,21,4,26,Low,0,Weekday,Night,0
22352,Neelasandra Rose Garden,12.95379,77.61737,Weekday,4190,18,4,91,Very High,3,Weekday,Evening Rush,1
37991,Neeleri,13.27327,77.71059,Weekday,4190,18,2,24,Low,0,Weekday,Evening Rush,1
27404,Neeleri Cross,13.2778,77.71253,Weekday,4190,6,6,9,Low,0,Weekend,Morning Rush,0
34130,Neeleri Cross,13.27775,77.71252,Weekday,4190,8,0,94,Very High,3,Weekday,Morning Rush,1
27402,Neeleri Gate,13.25862,77.70601,Weekday,4190,9,3,105,Very High,3,Weekday,Midday,1
34129,Neeleri Gate,13.25857,77.70602,Weekday,4190,16,0,25,Low,0,Weekday,Midday,0
24320,Nekkundi Dommasandra,12.92787,77.77594,Weekday,4190,16,5,53,Medium,1,Weekend,Midday,0
24330,Nekkundi Dommasandra,12.92785,77.77604,Weekday,4190,10,5,47,Medium,1,Weekend,Midday,0
34131,Nelagadarenahalli,13.03155,77.50364,Weekday,4190,8,3,84,High,2,Weekday,Morning Rush,1
34132,Nelagadarenahalli,13.03157,77.50358,Weekday,4190,11,6,39,Medium,1,Weekend,Midday,0
27410,Nelaguli,12.77179,77.48349,Weekday,4190,16,1,73,High,2,Weekday,Midday,0
34134,Nelaguli,12.77183,77.4835,Weekday,4190,19,5,61,High,2,Weekend,Evening Rush,1
23549,Nelagulli Cross,12.77412,77.49242,Weekday,4190,20,2,94,Very High,3,Weekday,Night,0
23629,Nelagulli Cross,12.77409,77.49217,Weekday,4190,17,1,75,High,2,Weekday,Evening Rush,1
22353,Nelamangala Bus Station,13.09796,77.39438,Weekday,4190,21,4,81,High,2,Weekday,Night,0
27411,Nelamangala Bus Station,13.09803,77.39387,Weekday,4190,10,5,21,Low,0,Weekend,Midday,0
27413,Nelamangala Cement Factory,13.09212,77.37748,Weekday,4190,8,2,94,Very High,3,Weekday,Morning Rush,1
34135,Nelamangala Cement Factory,13.09184,77.37756,Weekday,4190,11,4,14,Low,0,Weekday,Midday,0
35813,Nelamangala Court,13.08797,77.39381,Weekday,4190,11,1,26,Low,0,Weekday,Midday,0
35814,Nelamangala Court,13.08799,77.39386,Weekday,4190,20,3,87,High,2,Weekday,Night,0
27418,Nelamangala Hunasemara,13.10062,77.39073,Weekday,4190,19,4,75,High,2,Weekday,Evening Rush,1
34136,Nelamangala Hunasemara,13.09978,77.39083,Weekday,4190,13,0,90,High,2,Weekday,Midday,0
34137,Nelamangala Hunasemara,13.10054,77.39064,Weekday,4190,7,3,66,High,2,Weekday,Morning Rush,1
34833,Nelamangala Hunasemara 1,13.09991,77.39085,Weekday,4190,6,3,49,Medium,1,Weekday,Morning Rush,0
27420,Nelamangala Jass Toll,13.11379,77.37524,Weekday,4190,21,1,31,Medium,1,Weekday,Night,0
34138,Nelamangala Jass Toll,13.11541,77.37417,Weekday,4190,9,1,85,High,2,Weekday,Midday,1
34139,Nelamangala Railway Station,13.11213,77.39275,Weekday,4190,21,2,62,High,2,Weekday,Night,0
39531,Nelamangala Taluk Office,13.0984,77.39282,Weekday,4190,12,2,19,Low,0,Weekday,Midday,0
34141,Nelavagilu,13.22043,77.93585,Weekday,4190,20,0,27,Low,0,Weekday,Night,0
27428,Nellukunte,13.22201,77.54179,Weekday,4190,21,3,89,High,2,Weekday,Night,0
34142,Nellukunte,13.22215,77.54189,Weekday,4190,16,6,40,Medium,1,Weekend,Midday,0
27433,Neragenahalli,13.23603,77.63007,Weekday,4190,15,0,80,High,2,Weekday,Midday,0
34144,Neragenahalli,13.23602,77.63003,Weekday,4190,8,0,58,Medium,1,Weekday,Morning Rush,1
27435,Neragenahalli Cross,13.22897,77.62986,Weekday,4190,8,6,29,Low,0,Weekend,Morning Rush,1
34145,Neragenahalli Cross,13.229,77.62985,Weekday,4190,21,6,44,Medium,1,Weekend,Night,0
27437,Neralemarada Doddi,12.65863,77.49166,Weekday,4190,10,6,48,Medium,1,Weekend,Midday,0
34146,Neralemarada Doddi,12.65868,77.49163,Weekday,4190,10,1,96,Very High,3,Weekday,Midday,0
22354,Neraluru Gate,12.79229,77.72844,Weekday,4190,18,0,121,Very High,3,Weekday,Evening Rush,1
22355,Neraluru Gate,12.79217,77.72813,Weekday,4190,15,0,90,High,2,Weekday,Midday,0
24026,Nerige,12.91165,77.77684,Weekday,4190,8,4,45,Medium,1,Weekday,Morning Rush,1
24035,Nerige,12.91177,77.7769,Weekday,4190,14,6,24,Low,0,Weekend,Midday,0
27441,Neshepalya,12.93296,77.21401,Weekday,4190,9,6,38,Medium,1,Weekend,Midday,1
34148,Neshepalya,12.93294,77.21405,Weekday,4190,18,2,72,High,2,Weekday,Evening Rush,1
27443,Nethenalli,12.94226,77.22136,Weekday,4190,18,2,63,High,2,Weekday,Evening Rush,1
34149,Nethenalli,12.94226,77.2214,Weekday,4190,20,3,49,Medium,1,Weekday,Night,0
38871,Nethravathi Block-05,12.94553,77.62274,Weekday,4190,8,2,138,Very High,3,Weekday,Morning Rush,1
23685,Nettakallappa Circle,12.93945,77.57204,Weekday,4190,16,5,26,Low,0,Weekend,Midday,0
23729,Nettakallappa Circle,12.93917,77.57175,Weekday,4190,7,3,43,Medium,1,Weekday,Morning Rush,1
23639,Nettigere,12.75896,77.49443,Weekday,4190,15,6,20,Low,0,Weekend,Midday,0
24123,Nettigere,12.75892,77.49446,Weekday,4190,18,4,124,Very High,3,Weekday,Evening Rush,1
23551,Nettigere Cross,12.76118,77.48671,Weekday,4190,16,2,21,Low,0,Weekday,Midday,0
23626,Nettigere Cross,12.76129,77.48658,Weekday,4190,14,4,34,Medium,1,Weekday,Midday,0
27447,New Baldwin International School,13.07263,77.73716,Weekday,4190,9,2,51,Medium,1,Weekday,Midday,1
34151,New Baldwin International School,13.07254,77.73721,Weekday,4190,21,2,13,Low,0,Weekday,Night,0
22358,New Baldwin School,13.01456,77.65779,Weekday,4190,8,4,19,Low,0,Weekday,Morning Rush,1
22359,New Baldwin School,13.01433,77.65818,Weekday,4190,12,0,18,Low,0,Weekday,Midday,0
27451,New Byrohalli,12.91938,77.45602,Weekday,4190,13,0,24,Low,0,Weekday,Midday,0
34153,New Byrohalli,12.91943,77.45588,Weekday,4190,16,0,35,Medium,1,Weekday,Midday,0
23611,New Gabbadi,12.71347,77.48163,Weekday,4190,19,5,92,Very High,3,Weekend,Evening Rush,1
23620,New Gabbadi,12.71338,77.48144,Weekday,4190,7,0,148,Very High,3,Weekday,Morning Rush,1
21056,New Guddadahalli,12.95587,77.54596,Weekday,4190,12,2,80,High,2,Weekday,Midday,0
21057,New Guddadahalli,12.95641,77.54761,Weekday,4190,17,6,43,Medium,1,Weekend,Evening Rush,1
21058,New Horizon College,12.93544,77.69123,Weekday,4190,10,1,85,High,2,Weekday,Midday,0
21059,New Horizon College,12.93525,77.69054,Weekday,4190,20,4,61,High,2,Weekday,Night,0
22360,New Horizon School,12.96897,77.64142,Weekday,4190,16,6,28,Low,0,Weekend,Midday,0
22361,New Horizon School,12.9689,77.64129,Weekday,4190,10,1,18,Low,0,Weekday,Midday,0
24169,New MICO Gate,12.87029,77.6583,Weekday,4190,8,6,91,Very High,3,Weekend,Morning Rush,1
24175,New MICO Gate,12.87041,77.6583,Weekday,4190,10,5,15,Low,0,Weekend,Midday,0
38821,Nice Road Junction,12.86004,77.52879,Weekday,4190,17,1,97,Very High,3,Weekday,Evening Rush,1
27473,Nidaghatta,13.09565,77.87034,Weekday,4190,7,3,79,High,2,Weekday,Morning Rush,1
34161,Nidaghatta,13.09561,77.8703,Weekday,4190,9,0,138,Very High,3,Weekday,Midday,1
27475,Nimbekaipura,13.05853,77.75585,Weekday,4190,11,5,27,Low,0,Weekend,Midday,0
34163,Nimbekaipura Gate,13.05306,77.7596,Weekday,4190,6,6,17,Low,0,Weekend,Morning Rush,0
21064,Nimhans Hospital,12.93989,77.59775,Weekday,4190,15,2,21,Low,0,Weekday,Midday,0
21065,Nimhans Hospital,12.93871,77.59824,Weekday,4190,9,0,124,Very High,3,Weekday,Midday,1
27480,Nimishamba Temple,12.92485,77.51789,Weekday,4190,11,0,75,High,2,Weekday,Midday,0
34164,Nimishamba Temple,12.92491,77.51788,Weekday,4190,14,1,27,Low,0,Weekday,Midday,0
34165,Ningegowdana Doddy,12.85664,77.33391,Weekday,4190,19,3,33,Medium,1,Weekday,Evening Rush,1
35857,Ningegowdana Doddy,12.8566,77.33393,Weekday,4190,16,0,33,Medium,1,Weekday,Midday,0
27483,Niranjan Genises Apartment,12.86516,77.6232,Weekday,4190,21,6,14,Low,0,Weekend,Night,0
21066,Nirmala Store,12.94162,77.55957,Weekday,4190,16,6,48,Medium,1,Weekend,Midday,0
27486,Nisarga Badavane,12.78296,77.61292,Weekday,4190,18,4,103,Very High,3,Weekday,Evening Rush,1
34166,Nisarga Badavane,12.78296,77.61296,Weekday,4190,7,4,142,Very High,3,Weekday,Morning Rush,1
23504,Nisarga Badavane Cross,12.78038,77.60242,Weekday,4190,16,0,10,Low,0,Weekday,Midday,0
23507,Nisarga Badavane Cross,12.78035,77.60238,Weekday,4190,12,1,52,Medium,1,Weekday,Midday,0
27488,Nisarga Badavane East Gate,12.78732,77.62163,Weekday,4190,11,1,64,High,2,Weekday,Midday,0
34167,Nisarga Badavane East Gate,12.78732,77.62171,Weekday,4190,7,2,73,High,2,Weekday,Morning Rush,1
27490,Nisarga Layout,13.07161,77.4528,Weekday,4190,13,5,51,Medium,1,Weekend,Midday,0
34168,Nisarga Layout,13.07167,77.45283,Weekday,4190,12,5,30,Low,0,Weekend,Midday,0
27492,Nishane,12.73197,77.52192,Weekday,4190,16,5,30,Low,0,Weekend,Midday,0
34169,Nishane,12.73194,77.52191,Weekday,4190,10,3,57,Medium,1,Weekday,Midday,0
34170,Nithyananda Ashrama,12.77785,77.37822,Weekday,4190,17,1,63,High,2,Weekday,Evening Rush,1
27496,Nitte International School,13.14788,77.55096,Weekday,4190,10,2,77,High,2,Weekday,Midday,0
34171,Nitte International School,13.14791,77.55089,Weekday,4190,12,4,39,Medium,1,Weekday,Midday,0
39711,Niviksha Arcade Yelahanka 5th phase,13.10426,77.57004,Weekday,4190,14,6,65,High,2,Weekend,Midday,0
24139,Nobel Residency,12.85876,77.61194,Weekday,4190,16,5,69,High,2,Weekend,Midday,0
24340,Nobel Residency,12.85879,77.61186,Weekday,4190,20,4,88,High,2,Weekday,Night,0
